timestamp,camera_id,street_monitored,car_count,bus_count,truck_count,motorcycle_count,total_vehicles,occupancy_rate,flow_rate_per_min,avg_speed,avg_density,zone_id,duration_seconds
1765170074.14,CAM_002,Av. Arequipa,149,1,8,0,158,0.1151,158,7.55,8.73,zone2,60.00
1765170074.14,CAM_003,Av. Salaverry,149,1,8,0,158,0.1151,158,7.55,8.73,zone3,60.00
1765170074.14,CAM_004,Av. Petit Thouars,149,1,8,0,158,0.1151,158,7.55,8.73,zone4,60.00
1765170074.22,CAM_001,Av. Javier Prado,5,0,0,0,5,0.0024,5,33.72,0.09,zone1,60.01
1765170074.22,CAM_002,Av. Arequipa,6,0,0,0,6,0.0032,6,9.49,1.01,zone2,60.01
1765170074.22,CAM_003,Av. Salaverry,6,0,0,0,6,0.0032,6,9.49,1.01,zone3,60.01
1765170074.22,CAM_004,Av. Petit Thouars,6,0,0,0,6,0.0032,6,9.49,1.01,zone4,60.01
1765170074.36,CAM_001,Av. Javier Prado,8,0,4,8,20,0.2264,20,6.41,1.41,zone1,60.05
1765170074.36,CAM_002,Av. Arequipa,33,0,10,8,51,0.1539,51,4.19,3.13,zone2,60.05
1765170074.36,CAM_003,Av. Salaverry,33,0,10,8,51,0.1539,51,4.19,3.13,zone3,60.05
1765170074.36,CAM_004,Av. Petit Thouars,33,0,10,8,51,0.1539,51,4.19,3.13,zone4,60.05
1765170074.37,CAM_001,Av. Javier Prado,14,12,12,30,68,0.1049,68,6.41,2.26,zone1,60.09
1765170074.37,CAM_002,Av. Arequipa,24,13,14,48,99,0.0501,99,3.57,4.50,zone2,60.09
1765170074.37,CAM_003,Av. Salaverry,24,13,14,48,99,0.0501,99,3.57,4.50,zone3,60.09
1765170074.37,CAM_004,Av. Petit Thouars,24,13,14,48,99,0.0501,99,3.57,4.50,zone4,60.09
1765170134.22,CAM_001,Av. Javier Prado,2,0,0,0,2,0.0028,2,14.00,0.06,zone1,60.08
1765170134.22,CAM_002,Av. Arequipa,31,6,0,0,37,0.0328,37,2.08,3.79,zone2,60.08
1765170134.22,CAM_003,Av. Salaverry,31,6,0,0,37,0.0328,37,2.08,3.79,zone3,60.08
1765170134.22,CAM_004,Av. Petit Thouars,31,6,0,0,37,0.0328,37,2.08,3.79,zone4,60.08
1765170134.29,CAM_001,Av. Javier Prado,1,0,0,0,1,0.0019,1,30.02,0.04,zone1,60.06
1765170134.29,CAM_002,Av. Arequipa,2,0,0,0,2,0.0024,2,6.90,0.85,zone2,60.06
1765170134.29,CAM_003,Av. Salaverry,2,0,0,0,2,0.0024,2,6.90,0.85,zone3,60.06
1765170134.29,CAM_004,Av. Petit Thouars,2,0,0,0,2,0.0024,2,6.90,0.85,zone4,60.06
1765170134.38,CAM_001,Av. Javier Prado,12,4,6,15,37,0.2795,37,7.18,2.13,zone1,60.02
1765170134.38,CAM_002,Av. Arequipa,35,5,18,22,80,0.2280,80,6.54,4.26,zone2,60.02
1765170134.38,CAM_003,Av. Salaverry,35,5,18,22,80,0.2280,80,6.54,4.26,zone3,60.02
1765170134.38,CAM_004,Av. Petit Thouars,35,5,18,22,80,0.2280,80,6.54,4.26,zone4,60.02
1765170134.41,CAM_001,Av. Javier Prado,12,1,9,42,64,0.0882,64,4.01,3.16,zone1,60.04
1765170134.41,CAM_002,Av. Arequipa,33,6,14,72,125,0.0734,125,4.80,6.87,zone2,60.04
1765170134.41,CAM_003,Av. Salaverry,33,6,14,72,125,0.0734,125,4.80,6.87,zone3,60.04
1765170134.41,CAM_004,Av. Petit Thouars,33,6,14,72,125,0.0734,125,4.80,6.87,zone4,60.04
1765170194.27,CAM_001,Av. Javier Prado,35,4,4,0,43,0.0934,43,13.69,1.51,zone1,60.05
1765170194.27,CAM_002,Av. Arequipa,102,11,5,0,118,0.0786,118,5.49,6.70,zone2,60.05
1765170194.27,CAM_003,Av. Salaverry,102,11,5,0,118,0.0786,118,5.49,6.70,zone3,60.05
1765170194.27,CAM_004,Av. Petit Thouars,102,11,5,0,118,0.0786,118,5.49,6.70,zone4,60.05
1765170194.34,CAM_001,Av. Javier Prado,3,0,0,0,3,0.0051,3,9.21,0.18,zone1,60.05
1765170194.34,CAM_002,Av. Arequipa,4,0,0,0,4,0.0044,4,3.98,1.11,zone2,60.05
1765170194.34,CAM_003,Av. Salaverry,4,0,0,0,4,0.0044,4,3.98,1.11,zone3,60.05
1765170194.34,CAM_004,Av. Petit Thouars,4,0,0,0,4,0.0044,4,3.98,1.11,zone4,60.05
1765170194.48,CAM_001,Av. Javier Prado,2,1,5,13,21,0.2457,21,6.23,1.50,zone1,60.10
1765170194.48,CAM_002,Av. Arequipa,11,1,6,15,33,0.1419,33,5.79,2.23,zone2,60.10
1765170194.48,CAM_003,Av. Salaverry,11,1,6,15,33,0.1419,33,5.79,2.23,zone3,60.10
1765170194.48,CAM_004,Av. Petit Thouars,11,1,6,15,33,0.1419,33,5.79,2.23,zone4,60.10
1765170194.51,CAM_001,Av. Javier Prado,16,17,15,30,78,0.1792,78,11.92,2.58,zone1,60.10
1765170194.51,CAM_002,Av. Arequipa,43,17,22,47,129,0.0963,129,7.57,6.31,zone2,60.10
1765170194.51,CAM_003,Av. Salaverry,43,17,22,47,129,0.0963,129,7.57,6.31,zone3,60.10
1765170194.51,CAM_004,Av. Petit Thouars,43,17,22,47,129,0.0963,129,7.57,6.31,zone4,60.10
1765170254.32,CAM_001,Av. Javier Prado,22,2,1,0,25,0.0237,25,23.11,0.57,zone1,60.05
1765170254.32,CAM_002,Av. Arequipa,88,4,6,0,98,0.0396,98,7.37,4.16,zone2,60.05
1765170254.32,CAM_003,Av. Salaverry,88,4,6,0,98,0.0396,98,7.37,4.16,zone3,60.05
1765170254.32,CAM_004,Av. Petit Thouars,88,4,6,0,98,0.0396,98,7.37,4.16,zone4,60.05
1765170254.40,CAM_001,Av. Javier Prado,1,0,0,0,1,0.0001,1,6.06,0.00,zone1,60.06
1765170254.40,CAM_002,Av. Arequipa,2,0,0,0,2,0.0021,2,0.64,0.91,zone2,60.06
1765170254.40,CAM_003,Av. Salaverry,2,0,0,0,2,0.0021,2,0.64,0.91,zone3,60.06
1765170254.40,CAM_004,Av. Petit Thouars,2,0,0,0,2,0.0021,2,0.64,0.91,zone4,60.06
1765170254.52,CAM_001,Av. Javier Prado,12,7,15,5,39,0.0728,39,12.42,1.65,zone1,60.01
1765170254.52,CAM_002,Av. Arequipa,27,14,26,29,96,0.0557,96,7.97,4.31,zone2,60.01
1765170254.52,CAM_003,Av. Salaverry,27,14,26,29,96,0.0557,96,7.97,4.31,zone3,60.01
1765170254.52,CAM_004,Av. Petit Thouars,27,14,26,29,96,0.0557,96,7.97,4.31,zone4,60.01
1765170254.59,CAM_001,Av. Javier Prado,14,2,16,9,41,0.3769,41,10.43,2.21,zone1,60.11
1765170254.59,CAM_002,Av. Arequipa,40,2,17,13,72,0.2302,72,10.31,2.88,zone2,60.11
1765170254.59,CAM_003,Av. Salaverry,40,2,17,13,72,0.2302,72,10.31,2.88,zone3,60.11
1765170254.59,CAM_004,Av. Petit Thouars,40,2,17,13,72,0.2302,72,10.31,2.88,zone4,60.11
1765170314.41,CAM_001,Av. Javier Prado,18,0,1,0,19,0.0378,19,11.96,0.71,zone1,60.09
1765170314.41,CAM_002,Av. Arequipa,65,2,2,0,69,0.0491,69,3.40,4.98,zone2,60.09
1765170314.41,CAM_003,Av. Salaverry,65,2,2,0,69,0.0491,69,3.40,4.98,zone3,60.09
1765170314.41,CAM_004,Av. Petit Thouars,65,2,2,0,69,0.0491,69,3.40,4.98,zone4,60.09
1765170314.51,CAM_001,Av. Javier Prado,0,0,0,0,0,0.0000,0,0.00,0.00,zone1,60.11
1765170314.51,CAM_002,Av. Arequipa,1,0,0,0,1,0.0022,1,0.39,1.00,zone2,60.11
1765170314.51,CAM_003,Av. Salaverry,1,0,0,0,1,0.0022,1,0.39,1.00,zone3,60.11
1765170314.51,CAM_004,Av. Petit Thouars,1,0,0,0,1,0.0022,1,0.39,1.00,zone4,60.11
1765170314.55,CAM_001,Av. Javier Prado,12,1,10,39,62,0.0913,62,5.40,2.22,zone1,60.03
1765170314.55,CAM_002,Av. Arequipa,34,10,28,63,135,0.0975,135,5.11,5.80,zone2,60.03
1765170314.55,CAM_003,Av. Salaverry,34,10,28,63,135,0.0975,135,5.11,5.80,zone3,60.03
1765170314.55,CAM_004,Av. Petit Thouars,34,10,28,63,135,0.0975,135,5.11,5.80,zone4,60.03
1765170314.74,CAM_001,Av. Javier Prado,11,2,13,9,35,0.4754,35,5.36,2.86,zone1,60.15
1765170314.74,CAM_002,Av. Arequipa,30,2,18,15,65,0.3292,65,6.00,3.90,zone2,60.15
1765170314.74,CAM_003,Av. Salaverry,30,2,18,15,65,0.3292,65,6.00,3.90,zone3,60.15
1765170314.74,CAM_004,Av. Petit Thouars,30,2,18,15,65,0.3292,65,6.00,3.90,zone4,60.15
1765170374.45,CAM_001,Av. Javier Prado,47,1,3,0,51,0.0765,51,12.75,1.82,zone1,60.04
1765170374.45,CAM_002,Av. Arequipa,135,4,12,1,152,0.0813,152,7.16,7.04,zone2,60.04
1765170374.45,CAM_003,Av. Salaverry,135,4,12,1,152,0.0813,152,7.16,7.04,zone3,60.04
1765170374.45,CAM_004,Av. Petit Thouars,135,4,12,1,152,0.0813,152,7.16,7.04,zone4,60.04
1765170374.52,CAM_001,Av. Javier Prado,0,0,0,0,0,0.0000,0,0.00,0.00,zone1,60.01
1765170374.52,CAM_002,Av. Arequipa,2,0,0,0,2,0.0019,2,0.00,0.85,zone2,60.01
1765170374.52,CAM_003,Av. Salaverry,2,0,0,0,2,0.0019,2,0.00,0.85,zone3,60.01
1765170374.52,CAM_004,Av. Petit Thouars,2,0,0,0,2,0.0019,2,0.00,0.85,zone4,60.01
1765170374.58,CAM_001,Av. Javier Prado,14,7,15,32,68,0.0819,68,6.17,2.67,zone1,60.03
1765170374.58,CAM_002,Av. Arequipa,35,14,22,50,121,0.0665,121,4.42,6.08,zone2,60.03
1765170374.58,CAM_003,Av. Salaverry,35,14,22,50,121,0.0665,121,4.42,6.08,zone3,60.03
1765170374.58,CAM_004,Av. Petit Thouars,35,14,22,50,121,0.0665,121,4.42,6.08,zone4,60.03
1765170374.82,CAM_001,Av. Javier Prado,7,0,8,11,26,0.2983,26,7.24,1.71,zone1,60.08
1765170374.82,CAM_002,Av. Arequipa,17,0,8,16,41,0.2072,41,6.75,2.47,zone2,60.08
1765170374.82,CAM_003,Av. Salaverry,17,0,8,16,41,0.2072,41,6.75,2.47,zone3,60.08
1765170374.82,CAM_004,Av. Petit Thouars,17,0,8,16,41,0.2072,41,6.75,2.47,zone4,60.08
1765170434.47,CAM_001,Av. Javier Prado,2,0,0,2,4,0.0031,4,12.25,0.13,zone1,60.02
1765170434.47,CAM_002,Av. Arequipa,42,1,1,2,46,0.0223,46,1.83,3.96,zone2,60.02
1765170434.47,CAM_003,Av. Salaverry,42,1,1,2,46,0.0223,46,1.83,3.96,zone3,60.02
1765170434.47,CAM_004,Av. Petit Thouars,42,1,1,2,46,0.0223,46,1.83,3.96,zone4,60.02
1765170434.66,CAM_001,Av. Javier Prado,6,3,16,32,57,0.0836,57,10.77,1.56,zone1,60.08
1765170434.66,CAM_002,Av. Arequipa,23,28,34,52,137,0.1070,137,6.37,5.38,zone2,60.08
1765170434.66,CAM_003,Av. Salaverry,23,28,34,52,137,0.1070,137,6.37,5.38,zone3,60.08
1765170434.66,CAM_004,Av. Petit Thouars,23,28,34,52,137,0.1070,137,6.37,5.38,zone4,60.08
1765170434.93,CAM_001,Av. Javier Prado,9,1,2,14,26,0.5157,26,4.85,1.88,zone1,60.10
1765170434.93,CAM_002,Av. Arequipa,24,1,4,39,68,0.1641,68,5.18,2.91,zone2,60.10
1765170434.93,CAM_003,Av. Salaverry,24,1,4,39,68,0.1641,68,5.18,2.91,zone3,60.10
1765170434.93,CAM_004,Av. Petit Thouars,24,1,4,39,68,0.1641,68,5.18,2.91,zone4,60.10
1765170449.94,CAM_001,Av. Javier Prado,1,0,0,0,1,0.0017,1,12.29,0.07,zone1,75.42
1765170449.94,CAM_002,Av. Arequipa,4,0,0,0,4,0.0029,4,4.66,0.95,zone2,75.42
1765170449.94,CAM_003,Av. Salaverry,4,0,0,0,4,0.0029,4,4.66,0.95,zone3,75.42
1765170449.94,CAM_004,Av. Petit Thouars,4,0,0,0,4,0.0029,4,4.66,0.95,zone4,75.42
1765170494.53,CAM_001,Av. Javier Prado,33,2,6,0,41,0.1365,41,11.70,2.57,zone1,60.06
1765170494.53,CAM_002,Av. Arequipa,87,4,6,0,97,0.1017,97,7.82,6.93,zone2,60.06
1765170494.53,CAM_003,Av. Salaverry,87,4,6,0,97,0.1017,97,7.82,6.93,zone3,60.06
1765170494.53,CAM_004,Av. Petit Thouars,87,4,6,0,97,0.1017,97,7.82,6.93,zone4,60.06
1765170494.78,CAM_001,Av. Javier Prado,12,6,7,16,41,0.1133,41,9.30,1.94,zone1,60.12
1765170494.78,CAM_002,Av. Arequipa,24,16,10,41,91,0.0758,91,4.19,5.53,zone2,60.12
1765170494.78,CAM_003,Av. Salaverry,24,16,10,41,91,0.0758,91,4.19,5.53,zone3,60.12
1765170494.78,CAM_004,Av. Petit Thouars,24,16,10,41,91,0.0758,91,4.19,5.53,zone4,60.12
1765170495.04,CAM_001,Av. Javier Prado,2,1,9,12,24,0.8524,24,3.92,1.96,zone1,60.11
1765170495.04,CAM_002,Av. Arequipa,8,1,9,24,42,0.1166,42,7.39,1.95,zone2,60.11
1765170495.04,CAM_003,Av. Salaverry,8,1,9,24,42,0.1166,42,7.39,1.95,zone3,60.11
1765170495.04,CAM_004,Av. Petit Thouars,8,1,9,24,42,0.1166,42,7.39,1.95,zone4,60.11
1765170510.04,CAM_001,Av. Javier Prado,0,0,0,0,0,0.0000,0,0.00,0.00,zone1,60.10
1765170510.04,CAM_002,Av. Arequipa,1,0,0,0,1,0.0019,1,0.00,0.87,zone2,60.10
1765170510.04,CAM_003,Av. Salaverry,1,0,0,0,1,0.0019,1,0.00,0.87,zone3,60.10
1765170510.04,CAM_004,Av. Petit Thouars,1,0,0,0,1,0.0019,1,0.00,0.87,zone4,60.10
1765170554.57,CAM_001,Av. Javier Prado,11,1,1,0,13,0.0105,13,19.38,0.34,zone1,60.04
1765170554.57,CAM_002,Av. Arequipa,60,4,5,0,69,0.0255,69,3.72,3.94,zone2,60.04
1765170554.57,CAM_003,Av. Salaverry,60,4,5,0,69,0.0255,69,3.72,3.94,zone3,60.04
1765170554.57,CAM_004,Av. Petit Thouars,60,4,5,0,69,0.0255,69,3.72,3.94,zone4,60.04
1765170554.83,CAM_001,Av. Javier Prado,14,8,15,9,46,0.1833,46,16.77,1.49,zone1,60.05
1765170554.83,CAM_002,Av. Arequipa,26,24,26,30,106,0.0769,106,6.81,4.25,zone2,60.05
1765170554.83,CAM_003,Av. Salaverry,26,24,26,30,106,0.0769,106,6.81,4.25,zone3,60.05
1765170554.83,CAM_004,Av. Petit Thouars,26,24,26,30,106,0.0769,106,6.81,4.25,zone4,60.05
1765170555.17,CAM_001,Av. Javier Prado,11,2,9,15,37,0.8069,37,4.77,1.78,zone1,60.13
1765170555.17,CAM_002,Av. Arequipa,36,2,11,23,72,0.0814,72,7.52,2.34,zone2,60.13
1765170555.17,CAM_003,Av. Salaverry,36,2,11,23,72,0.0814,72,7.52,2.34,zone3,60.13
1765170555.17,CAM_004,Av. Petit Thouars,36,2,11,23,72,0.0814,72,7.52,2.34,zone4,60.13
1765170570.13,CAM_001,Av. Javier Prado,1,0,0,0,1,0.0037,1,0.78,0.17,zone1,60.08
1765170570.13,CAM_002,Av. Arequipa,6,0,0,0,6,0.0050,6,1.08,1.17,zone2,60.08
1765170570.13,CAM_003,Av. Salaverry,6,0,0,0,6,0.0050,6,1.08,1.17,zone3,60.08
1765170570.13,CAM_004,Av. Petit Thouars,6,0,0,0,6,0.0050,6,1.08,1.17,zone4,60.08
1765170614.60,CAM_001,Av. Javier Prado,32,1,5,0,38,0.0605,38,10.38,1.45,zone1,60.02
1765170614.60,CAM_002,Av. Arequipa,106,5,10,0,121,0.0595,121,4.61,6.03,zone2,60.02
1765170614.60,CAM_003,Av. Salaverry,106,5,10,0,121,0.0595,121,4.61,6.03,zone3,60.02
1765170614.60,CAM_004,Av. Petit Thouars,106,5,10,0,121,0.0595,121,4.61,6.03,zone4,60.02
1765170614.83,CAM_001,Av. Javier Prado,13,2,7,36,58,0.0904,58,3.94,3.04,zone1,60.00
1765170614.83,CAM_002,Av. Arequipa,42,15,25,53,135,0.1045,135,3.75,8.64,zone2,60.00
1765170614.83,CAM_003,Av. Salaverry,42,15,25,53,135,0.1045,135,3.75,8.64,zone3,60.00
1765170614.83,CAM_004,Av. Petit Thouars,42,15,25,53,135,0.1045,135,3.75,8.64,zone4,60.00
1765170615.24,CAM_001,Av. Javier Prado,8,8,14,10,40,0.8393,40,6.57,1.89,zone1,60.07
1765170615.24,CAM_002,Av. Arequipa,18,8,14,13,53,0.0919,53,9.55,1.67,zone2,60.07
1765170615.24,CAM_003,Av. Salaverry,18,8,14,13,53,0.0919,53,9.55,1.67,zone3,60.07
1765170615.24,CAM_004,Av. Petit Thouars,18,8,14,13,53,0.0919,53,9.55,1.67,zone4,60.07
1765170630.25,CAM_001,Av. Javier Prado,2,0,0,0,2,0.0036,2,8.24,0.14,zone1,60.12
1765170630.25,CAM_002,Av. Arequipa,5,0,0,0,5,0.0033,5,4.58,0.75,zone2,60.12
1765170630.25,CAM_003,Av. Salaverry,5,0,0,0,5,0.0033,5,4.58,0.75,zone3,60.12
1765170630.25,CAM_004,Av. Petit Thouars,5,0,0,0,5,0.0033,5,4.58,0.75,zone4,60.12
1765170674.68,CAM_001,Av. Javier Prado,35,2,0,0,37,0.0576,37,18.92,1.23,zone1,60.08
1765170674.68,CAM_002,Av. Arequipa,124,3,2,0,129,0.0499,129,7.54,5.23,zone2,60.08
1765170674.68,CAM_003,Av. Salaverry,124,3,2,0,129,0.0499,129,7.54,5.23,zone3,60.08
1765170674.68,CAM_004,Av. Petit Thouars,124,3,2,0,129,0.0499,129,7.54,5.23,zone4,60.08
1765170674.95,CAM_001,Av. Javier Prado,22,10,18,28,78,0.2067,78,11.69,3.54,zone1,60.12
1765170674.95,CAM_002,Av. Arequipa,40,22,21,54,137,0.0987,137,6.86,6.19,zone2,60.12
1765170674.95,CAM_003,Av. Salaverry,40,22,21,54,137,0.0987,137,6.86,6.19,zone3,60.12
1765170674.95,CAM_004,Av. Petit Thouars,40,22,21,54,137,0.0987,137,6.86,6.19,zone4,60.12
1765170675.35,CAM_001,Av. Javier Prado,9,3,6,17,35,0.8472,35,3.34,2.15,zone1,60.10
1765170675.35,CAM_002,Av. Arequipa,41,3,8,25,77,0.1423,77,5.08,2.81,zone2,60.10
1765170675.35,CAM_003,Av. Salaverry,41,3,8,25,77,0.1423,77,5.08,2.81,zone3,60.10
1765170675.35,CAM_004,Av. Petit Thouars,41,3,8,25,77,0.1423,77,5.08,2.81,zone4,60.10
1765170690.25,CAM_001,Av. Javier Prado,1,0,0,0,1,0.0020,1,1.24,0.12,zone1,60.01
1765170690.25,CAM_002,Av. Arequipa,4,0,0,0,4,0.0034,4,1.29,1.16,zone2,60.01
1765170690.25,CAM_003,Av. Salaverry,4,0,0,0,4,0.0034,4,1.29,1.16,zone3,60.01
1765170690.25,CAM_004,Av. Petit Thouars,4,0,0,0,4,0.0034,4,1.29,1.16,zone4,60.01
1765170734.86,CAM_001,Av. Javier Prado,17,2,0,1,20,0.0393,20,9.31,0.87,zone1,60.19
1765170734.86,CAM_002,Av. Arequipa,74,7,0,1,82,0.0998,82,2.98,5.60,zone2,60.19
1765170734.86,CAM_003,Av. Salaverry,74,7,0,1,82,0.0998,82,2.98,5.60,zone3,60.19
1765170734.86,CAM_004,Av. Petit Thouars,74,7,0,1,82,0.0998,82,2.98,5.60,zone4,60.19
1765170735.09,CAM_001,Av. Javier Prado,17,9,26,22,74,0.1382,74,12.95,2.34,zone1,60.14
1765170735.09,CAM_002,Av. Arequipa,33,21,44,42,140,0.1029,140,6.49,6.37,zone2,60.14
1765170735.09,CAM_003,Av. Salaverry,33,21,44,42,140,0.1029,140,6.49,6.37,zone3,60.14
1765170735.09,CAM_004,Av. Petit Thouars,33,21,44,42,140,0.1029,140,6.49,6.37,zone4,60.14
1765170735.44,CAM_001,Av. Javier Prado,9,0,11,12,32,0.8540,32,3.93,2.05,zone1,60.10
1765170735.44,CAM_002,Av. Arequipa,24,0,12,21,57,0.1058,57,5.36,2.53,zone2,60.10
1765170735.44,CAM_003,Av. Salaverry,24,0,12,21,57,0.1058,57,5.36,2.53,zone3,60.10
1765170735.44,CAM_004,Av. Petit Thouars,24,0,12,21,57,0.1058,57,5.36,2.53,zone4,60.10
1765170750.30,CAM_001,Av. Javier Prado,2,0,0,0,2,0.0023,2,19.42,0.08,zone1,60.04
1765170750.30,CAM_002,Av. Arequipa,4,0,0,0,4,0.0036,4,6.57,0.98,zone2,60.04
1765170750.30,CAM_003,Av. Salaverry,4,0,0,0,4,0.0036,4,6.57,0.98,zone3,60.04
1765170750.30,CAM_004,Av. Petit Thouars,4,0,0,0,4,0.0036,4,6.57,0.98,zone4,60.04
1765170794.92,CAM_001,Av. Javier Prado,41,2,1,0,44,0.0404,44,13.41,1.36,zone1,60.06
1765170794.92,CAM_002,Av. Arequipa,115,2,3,0,120,0.0480,120,6.22,6.30,zone2,60.06
1765170794.92,CAM_003,Av. Salaverry,115,2,3,0,120,0.0480,120,6.22,6.30,zone3,60.06
1765170794.92,CAM_004,Av. Petit Thouars,115,2,3,0,120,0.0480,120,6.22,6.30,zone4,60.06
1765170795.10,CAM_001,Av. Javier Prado,11,2,10,39,62,0.1179,62,6.13,2.54,zone1,60.01
1765170795.10,CAM_002,Av. Arequipa,27,8,22,56,113,0.0867,113,4.32,5.38,zone2,60.01
1765170795.10,CAM_003,Av. Salaverry,27,8,22,56,113,0.0867,113,4.32,5.38,zone3,60.01
1765170795.10,CAM_004,Av. Petit Thouars,27,8,22,56,113,0.0867,113,4.32,5.38,zone4,60.01
1765170795.49,CAM_001,Av. Javier Prado,17,2,9,11,39,0.9015,39,6.66,2.53,zone1,60.04
1765170795.49,CAM_002,Av. Arequipa,35,4,12,20,71,0.1619,71,7.87,3.27,zone2,60.04
1765170795.49,CAM_003,Av. Salaverry,35,4,12,20,71,0.1619,71,7.87,3.27,zone3,60.04
1765170795.49,CAM_004,Av. Petit Thouars,35,4,12,20,71,0.1619,71,7.87,3.27,zone4,60.04
1765170810.34,CAM_001,Av. Javier Prado,2,0,0,0,2,0.0007,2,23.95,0.02,zone1,60.05
1765170810.34,CAM_002,Av. Arequipa,3,0,0,0,3,0.0019,3,4.86,0.77,zone2,60.05
1765170810.34,CAM_003,Av. Salaverry,3,0,0,0,3,0.0019,3,4.86,0.77,zone3,60.05
1765170810.34,CAM_004,Av. Petit Thouars,3,0,0,0,3,0.0019,3,4.86,0.77,zone4,60.05
1765170854.94,CAM_001,Av. Javier Prado,4,0,0,0,4,0.0056,4,7.13,0.22,zone1,60.02
1765170854.94,CAM_002,Av. Arequipa,53,10,8,4,75,0.0546,75,2.52,4.56,zone2,60.02
1765170854.94,CAM_003,Av. Salaverry,53,10,8,4,75,0.0546,75,2.52,4.56,zone3,60.02
1765170854.94,CAM_004,Av. Petit Thouars,53,10,8,4,75,0.0546,75,2.52,4.56,zone4,60.02
1765170855.18,CAM_001,Av. Javier Prado,11,7,9,19,46,0.0694,46,16.36,1.30,zone1,60.08
1765170855.18,CAM_002,Av. Arequipa,23,11,12,40,86,0.0521,86,7.17,4.69,zone2,60.08
1765170855.18,CAM_003,Av. Salaverry,23,11,12,40,86,0.0521,86,7.17,4.69,zone3,60.08
1765170855.18,CAM_004,Av. Petit Thouars,23,11,12,40,86,0.0521,86,7.17,4.69,zone4,60.08
1765170855.50,CAM_001,Av. Javier Prado,8,1,9,10,28,0.4170,28,7.73,1.76,zone1,60.01
1765170855.50,CAM_002,Av. Arequipa,20,1,9,13,43,0.1486,43,5.65,2.71,zone2,60.01
1765170855.50,CAM_003,Av. Salaverry,20,1,9,13,43,0.1486,43,5.65,2.71,zone3,60.01
1765170855.50,CAM_004,Av. Petit Thouars,20,1,9,13,43,0.1486,43,5.65,2.71,zone4,60.01
1765170870.44,CAM_001,Av. Javier Prado,5,0,0,0,5,0.0056,5,18.69,0.17,zone1,60.10
1765170870.44,CAM_002,Av. Arequipa,7,0,0,0,7,0.0164,7,4.20,1.25,zone2,60.10
1765170870.44,CAM_003,Av. Salaverry,7,0,0,0,7,0.0164,7,4.20,1.25,zone3,60.10
1765170870.44,CAM_004,Av. Petit Thouars,7,0,0,0,7,0.0164,7,4.20,1.25,zone4,60.10
1765170915.04,CAM_001,Av. Javier Prado,44,7,1,0,52,0.1089,52,11.57,1.98,zone1,60.10
1765170915.04,CAM_002,Av. Arequipa,128,9,3,0,140,0.1099,140,5.25,8.31,zone2,60.10
1765170915.04,CAM_003,Av. Salaverry,128,9,3,0,140,0.1099,140,5.25,8.31,zone3,60.10
1765170915.04,CAM_004,Av. Petit Thouars,128,9,3,0,140,0.1099,140,5.25,8.31,zone4,60.10
1765170915.26,CAM_001,Av. Javier Prado,16,0,4,47,67,0.0725,67,3.05,2.82,zone1,60.08
1765170915.26,CAM_002,Av. Arequipa,37,21,24,77,159,0.1054,159,3.44,8.57,zone2,60.08
1765170915.26,CAM_003,Av. Salaverry,37,21,24,77,159,0.1054,159,3.44,8.57,zone3,60.08
1765170915.26,CAM_004,Av. Petit Thouars,37,21,24,77,159,0.1054,159,3.44,8.57,zone4,60.08
