timestamp,camera_id,street_monitored,car_count,bus_count,truck_count,motorcycle_count,total_vehicles,occupancy_rate,flow_rate_per_min,avg_speed,avg_density,zone_id,duration_seconds
1765419037.68,CAM_001,Av. Javier Prado,0,0,0,0,0,0.0000,0,0.00,0.00,zone1,63.58
1765419037.68,CAM_002,Av. Arequipa,2,0,0,0,2,0.0117,2,0.80,2.00,zone2,63.58
1765419037.68,CAM_003,Av. Salaverry,2,0,0,0,2,0.0117,2,0.80,2.00,zone3,63.58
1765419037.68,CAM_004,Av. Petit Thouars,2,0,0,0,2,0.0117,2,0.80,2.00,zone4,63.58
1765419090.22,CAM_001,Av. Javier Prado,0,2,4,11,17,0.1767,17,10.00,1.50,zone1,86.05
1765419090.22,CAM_002,Av. Arequipa,13,2,11,16,42,0.2522,42,3.50,5.74,zone2,86.05
1765419090.22,CAM_003,Av. Salaverry,13,2,11,16,42,0.2522,42,3.50,5.74,zone3,86.05
1765419090.22,CAM_004,Av. Petit Thouars,13,2,11,16,42,0.2522,42,3.50,5.74,zone4,86.05
1765419120.33,CAM_001,Av. Javier Prado,10,0,0,0,10,0.0270,10,7.57,1.13,zone1,82.67
1765419120.33,CAM_002,Av. Arequipa,14,0,0,0,14,0.0144,14,6.94,1.53,zone2,82.67
1765419120.33,CAM_003,Av. Salaverry,14,0,0,0,14,0.0144,14,6.94,1.53,zone3,82.67
1765419120.33,CAM_004,Av. Petit Thouars,14,0,0,0,14,0.0144,14,6.94,1.53,zone4,82.67
1765419120.34,CAM_001,Av. Javier Prado,8,1,2,0,11,0.0183,11,18.55,0.41,zone1,82.66
1765419120.34,CAM_002,Av. Arequipa,39,3,3,0,45,0.0276,45,4.49,3.92,zone2,82.66
1765419120.34,CAM_003,Av. Salaverry,39,3,3,0,45,0.0276,45,4.49,3.92,zone3,82.66
1765419120.34,CAM_004,Av. Petit Thouars,39,3,3,0,45,0.0276,45,4.49,3.92,zone4,82.66
1765419152.31,CAM_001,Av. Javier Prado,0,0,0,1,1,0.0122,1,12.78,0.29,zone1,62.09
1765419152.31,CAM_002,Av. Arequipa,1,0,4,1,6,0.1677,6,3.72,4.29,zone2,62.09
1765419152.31,CAM_003,Av. Salaverry,1,0,4,1,6,0.1677,6,3.72,4.29,zone3,62.09
1765419152.31,CAM_004,Av. Petit Thouars,1,0,4,1,6,0.1677,6,3.72,4.29,zone4,62.09
1765419180.35,CAM_001,Av. Javier Prado,26,0,5,0,31,0.0877,31,20.42,2.00,zone1,60.01
1765419180.35,CAM_002,Av. Arequipa,86,2,10,0,98,0.1017,98,9.44,7.39,zone2,60.01
1765419180.35,CAM_003,Av. Salaverry,86,2,10,0,98,0.1017,98,9.44,7.39,zone3,60.01
1765419180.35,CAM_004,Av. Petit Thouars,86,2,10,0,98,0.1017,98,9.44,7.39,zone4,60.01
1765419205.35,CAM_001,Av. Javier Prado,6,0,0,0,6,0.0281,6,7.26,0.79,zone1,85.01
1765419205.35,CAM_002,Av. Arequipa,6,0,0,0,6,0.0058,6,7.75,0.51,zone2,85.01
1765419205.35,CAM_003,Av. Salaverry,6,0,0,0,6,0.0058,6,7.75,0.51,zone3,85.01
1765419205.35,CAM_004,Av. Petit Thouars,6,0,0,0,6,0.0058,6,7.75,0.51,zone4,85.01
1765419235.33,CAM_001,Av. Javier Prado,0,2,4,11,17,0.1849,17,10.74,1.55,zone1,83.03
1765419235.33,CAM_002,Av. Arequipa,10,2,11,16,39,0.2547,39,3.71,5.77,zone2,83.03
1765419235.33,CAM_003,Av. Salaverry,10,2,11,16,39,0.2547,39,3.71,5.77,zone3,83.03
1765419235.33,CAM_004,Av. Petit Thouars,10,2,11,16,39,0.2547,39,3.71,5.77,zone4,83.03
1765419267.98,CAM_001,Av. Javier Prado,2,0,0,0,2,0.0577,2,27.37,1.79,zone1,62.64
1765419267.98,CAM_002,Av. Arequipa,2,0,0,0,2,0.0111,2,20.38,1.07,zone2,62.64
1765419267.98,CAM_003,Av. Salaverry,2,0,0,0,2,0.0111,2,20.38,1.07,zone3,62.64
1765419267.98,CAM_004,Av. Petit Thouars,2,0,0,0,2,0.0111,2,20.38,1.07,zone4,62.64
1765419268.01,CAM_001,Av. Javier Prado,4,0,0,0,4,0.0255,4,21.34,1.16,zone1,87.66
1765419268.01,CAM_002,Av. Arequipa,14,0,1,0,15,0.0468,15,11.92,4.89,zone2,87.66
1765419268.01,CAM_003,Av. Salaverry,14,0,1,0,15,0.0468,15,11.92,4.89,zone3,87.66
1765419268.01,CAM_004,Av. Petit Thouars,14,0,1,0,15,0.0468,15,11.92,4.89,zone4,87.66
1765419321.69,CAM_001,Av. Javier Prado,0,3,4,12,19,0.1734,19,10.11,1.47,zone1,86.36
1765419321.69,CAM_002,Av. Arequipa,12,3,11,16,42,0.2517,42,3.57,5.68,zone2,86.36
1765419321.69,CAM_003,Av. Salaverry,12,3,11,16,42,0.2517,42,3.57,5.68,zone3,86.36
1765419321.69,CAM_004,Av. Petit Thouars,12,3,11,16,42,0.2517,42,3.57,5.68,zone4,86.36
1765419351.78,CAM_001,Av. Javier Prado,8,0,0,0,8,0.0316,8,6.16,0.95,zone1,83.80
1765419351.78,CAM_002,Av. Arequipa,12,0,0,0,12,0.0070,12,6.91,0.89,zone2,83.80
1765419351.78,CAM_003,Av. Salaverry,12,0,0,0,12,0.0070,12,6.91,0.89,zone3,83.80
1765419351.78,CAM_004,Av. Petit Thouars,12,0,0,0,12,0.0070,12,6.91,0.89,zone4,83.80
1765419351.83,CAM_001,Av. Javier Prado,20,2,0,0,22,0.0557,22,15.55,1.49,zone1,83.82
1765419351.83,CAM_002,Av. Arequipa,79,2,2,0,83,0.0593,83,7.32,6.74,zone2,83.82
1765419351.83,CAM_003,Av. Salaverry,79,2,2,0,83,0.0593,83,7.32,6.74,zone3,83.82
1765419351.83,CAM_004,Av. Petit Thouars,79,2,2,0,83,0.0593,83,7.32,6.74,zone4,83.82
1765419383.75,CAM_001,Av. Javier Prado,0,0,0,1,1,0.0122,1,11.25,0.29,zone1,62.06
1765419383.75,CAM_002,Av. Arequipa,1,0,4,1,6,0.1677,6,3.37,4.29,zone2,62.06
1765419383.75,CAM_003,Av. Salaverry,1,0,4,1,6,0.1677,6,3.37,4.29,zone3,62.06
1765419383.75,CAM_004,Av. Petit Thouars,1,0,4,1,6,0.1677,6,3.37,4.29,zone4,62.06
1765419437.45,CAM_001,Av. Javier Prado,7,0,2,0,9,0.0177,9,16.88,0.63,zone1,85.67
1765419437.45,CAM_002,Av. Arequipa,9,0,3,0,12,0.0113,12,10.89,0.88,zone2,85.67
1765419437.45,CAM_003,Av. Salaverry,9,0,3,0,12,0.0113,12,10.89,0.88,zone3,85.67
1765419437.45,CAM_004,Av. Petit Thouars,9,0,3,0,12,0.0113,12,10.89,0.88,zone4,85.67
1765419437.47,CAM_001,Av. Javier Prado,32,1,2,0,35,0.0797,35,14.66,1.88,zone1,85.64
1765419437.47,CAM_002,Av. Arequipa,69,1,6,0,76,0.0620,76,7.40,6.03,zone2,85.64
1765419437.47,CAM_003,Av. Salaverry,69,1,6,0,76,0.0620,76,7.40,6.03,zone3,85.64
1765419437.47,CAM_004,Av. Petit Thouars,69,1,6,0,76,0.0620,76,7.40,6.03,zone4,85.64
