timestamp,camera_id,street_monitored,car_count,bus_count,truck_count,motorcycle_count,total_vehicles,occupancy_rate,flow_rate_per_min,avg_speed,avg_density,zone_id,duration_seconds
1775525841.16,CAM_004,Av. Petit Thouars,62,7,5,2,76,0.0202,76,6.86,3.29,zone4,60.01
1775525901.16,CAM_001,Av. Javier Prado,60,9,10,2,81,0.1063,81,24.51,2.03,zone1,60.00
1775525901.16,CAM_002,Av. Arequipa,177,22,23,2,224,0.1011,224,11.58,8.42,zone2,60.00
1775525901.16,CAM_003,Av. Salaverry,177,22,23,2,224,0.1011,224,11.58,8.42,zone3,60.00
1775525901.16,CAM_004,Av. Petit Thouars,177,22,23,2,224,0.1011,224,11.58,8.42,zone4,60.00
1775525961.16,CAM_001,Av. Javier Prado,23,1,0,0,24,0.0168,24,35.76,0.59,zone1,60.00
1775525961.16,CAM_002,Av. Arequipa,83,7,4,0,94,0.0230,94,14.84,3.14,zone2,60.00
1775525961.16,CAM_003,Av. Salaverry,83,7,4,0,94,0.0230,94,14.84,3.14,zone3,60.00
1775525961.16,CAM_004,Av. Petit Thouars,83,7,4,0,94,0.0230,94,14.84,3.14,zone4,60.00
1775526021.69,CAM_001,Av. Javier Prado,32,6,7,0,45,0.0438,45,22.48,0.98,zone1,60.53
1775526021.69,CAM_002,Av. Arequipa,169,17,23,0,209,0.0684,209,7.65,7.06,zone2,60.53
1775526021.69,CAM_003,Av. Salaverry,169,17,23,0,209,0.0684,209,7.65,7.06,zone3,60.53
1775526021.69,CAM_004,Av. Petit Thouars,169,17,23,0,209,0.0684,209,7.65,7.06,zone4,60.53
1775526081.80,CAM_001,Av. Javier Prado,49,4,5,0,58,0.0302,58,33.61,0.95,zone1,60.11
1775526081.80,CAM_002,Av. Arequipa,218,8,6,0,232,0.0373,232,12.32,5.26,zone2,60.11
1775526081.80,CAM_003,Av. Salaverry,218,8,6,0,232,0.0373,232,12.32,5.26,zone3,60.11
1775526081.80,CAM_004,Av. Petit Thouars,218,8,6,0,232,0.0373,232,12.32,5.26,zone4,60.11
1775526141.81,CAM_001,Av. Javier Prado,12,0,3,0,15,0.0096,15,13.99,0.29,zone1,60.01
1775526141.81,CAM_002,Av. Arequipa,116,0,9,1,126,0.0314,126,4.39,5.26,zone2,60.01
1775526141.81,CAM_003,Av. Salaverry,116,0,9,1,126,0.0314,126,4.39,5.26,zone3,60.01
1775526141.81,CAM_004,Av. Petit Thouars,116,0,9,1,126,0.0314,126,4.39,5.26,zone4,60.01
1775526201.84,CAM_001,Av. Javier Prado,80,9,18,4,111,0.1229,111,27.19,2.03,zone1,60.03
1775526201.84,CAM_002,Av. Arequipa,215,18,25,17,275,0.1178,275,13.63,7.59,zone2,60.03
1775526201.84,CAM_003,Av. Salaverry,215,18,25,17,275,0.1178,275,13.63,7.59,zone3,60.03
1775526201.84,CAM_004,Av. Petit Thouars,215,18,25,17,275,0.1178,275,13.63,7.59,zone4,60.03
1775526261.85,CAM_001,Av. Javier Prado,20,0,5,0,25,0.0173,25,33.60,0.47,zone1,60.01
1775526261.85,CAM_002,Av. Arequipa,95,10,6,0,111,0.0297,111,8.80,4.59,zone2,60.01
1775526261.85,CAM_003,Av. Salaverry,95,10,6,0,111,0.0297,111,8.80,4.59,zone3,60.01
1775526261.85,CAM_004,Av. Petit Thouars,95,10,6,0,111,0.0297,111,8.80,4.59,zone4,60.01
1775526321.87,CAM_001,Av. Javier Prado,73,3,10,1,87,0.0665,87,20.39,1.85,zone1,60.02
1775526321.87,CAM_002,Av. Arequipa,220,7,23,1,251,0.0753,251,8.96,8.36,zone2,60.02
1775526321.87,CAM_003,Av. Salaverry,220,7,23,1,251,0.0753,251,8.96,8.36,zone3,60.02
1775526321.87,CAM_004,Av. Petit Thouars,220,7,23,1,251,0.0753,251,8.96,8.36,zone4,60.02
1775526381.89,CAM_001,Av. Javier Prado,36,4,6,0,46,0.0267,46,33.81,0.63,zone1,60.01
1775526381.89,CAM_002,Av. Arequipa,117,4,10,0,131,0.0296,131,13.02,3.81,zone2,60.01
1775526381.89,CAM_003,Av. Salaverry,117,4,10,0,131,0.0296,131,13.02,3.81,zone3,60.01
1775526381.89,CAM_004,Av. Petit Thouars,117,4,10,0,131,0.0296,131,13.02,3.81,zone4,60.01
1775526441.90,CAM_001,Av. Javier Prado,45,3,4,0,52,0.0573,52,21.63,1.24,zone1,60.01
1775526441.90,CAM_002,Av. Arequipa,166,7,7,2,182,0.0703,182,8.56,7.06,zone2,60.01
1775526441.90,CAM_003,Av. Salaverry,166,7,7,2,182,0.0703,182,8.56,7.06,zone3,60.01
1775526441.90,CAM_004,Av. Petit Thouars,166,7,7,2,182,0.0703,182,8.56,7.06,zone4,60.01
1775526501.92,CAM_001,Av. Javier Prado,55,6,8,0,69,0.0481,69,33.92,1.21,zone1,60.02
1775526501.92,CAM_002,Av. Arequipa,185,8,11,0,204,0.0519,204,11.90,6.76,zone2,60.02
1775526501.92,CAM_003,Av. Salaverry,185,8,11,0,204,0.0519,204,11.90,6.76,zone3,60.02
1775526501.92,CAM_004,Av. Petit Thouars,185,8,11,0,204,0.0519,204,11.90,6.76,zone4,60.02
1775526561.93,CAM_001,Av. Javier Prado,6,1,0,0,7,0.0082,7,11.09,0.31,zone1,60.01
1775526561.93,CAM_002,Av. Arequipa,103,24,17,0,144,0.0712,144,3.16,6.13,zone2,60.01
1775526561.93,CAM_003,Av. Salaverry,103,24,17,0,144,0.0712,144,3.16,6.13,zone3,60.01
1775526561.93,CAM_004,Av. Petit Thouars,103,24,17,0,144,0.0712,144,3.16,6.13,zone4,60.01
1775526621.94,CAM_001,Av. Javier Prado,72,11,21,0,104,0.0669,104,24.85,1.69,zone1,60.01
1775526621.94,CAM_002,Av. Arequipa,220,18,32,1,271,0.0833,271,10.79,7.55,zone2,60.01
1775526621.94,CAM_003,Av. Salaverry,220,18,32,1,271,0.0833,271,10.79,7.55,zone3,60.01
1775526621.94,CAM_004,Av. Petit Thouars,220,18,32,1,271,0.0833,271,10.79,7.55,zone4,60.01
1775526681.96,CAM_001,Av. Javier Prado,18,0,7,0,25,0.0152,25,28.41,0.39,zone1,60.01
1775526681.96,CAM_002,Av. Arequipa,111,1,13,2,127,0.0333,127,5.69,5.02,zone2,60.01
1775526681.96,CAM_003,Av. Salaverry,111,1,13,2,127,0.0333,127,5.69,5.02,zone3,60.01
1775526681.96,CAM_004,Av. Petit Thouars,111,1,13,2,127,0.0333,127,5.69,5.02,zone4,60.01
1775526741.96,CAM_001,Av. Javier Prado,74,8,11,2,95,0.1297,95,14.44,2.49,zone1,60.00
1775526741.96,CAM_002,Av. Arequipa,225,15,20,2,262,0.1021,262,7.74,8.80,zone2,60.00
1775526741.96,CAM_003,Av. Salaverry,225,15,20,2,262,0.1021,262,7.74,8.80,zone3,60.00
1775526741.96,CAM_004,Av. Petit Thouars,225,15,20,2,262,0.1021,262,7.74,8.80,zone4,60.00
1775526801.98,CAM_001,Av. Javier Prado,28,4,5,0,37,0.0268,37,42.11,0.63,zone1,60.02
1775526801.98,CAM_002,Av. Arequipa,169,10,17,0,196,0.0481,196,13.99,4.63,zone2,60.02
1775526801.98,CAM_003,Av. Salaverry,169,10,17,0,196,0.0481,196,13.99,4.63,zone3,60.02
1775526801.98,CAM_004,Av. Petit Thouars,169,10,17,0,196,0.0481,196,13.99,4.63,zone4,60.02
1775526862.06,CAM_001,Av. Javier Prado,34,8,18,0,60,0.0657,60,22.13,1.26,zone1,60.08
1775526862.06,CAM_002,Av. Arequipa,135,14,23,0,172,0.0742,172,9.56,5.75,zone2,60.08
1775526862.06,CAM_003,Av. Salaverry,135,14,23,0,172,0.0742,172,9.56,5.75,zone3,60.08
1775526862.06,CAM_004,Av. Petit Thouars,135,14,23,0,172,0.0742,172,9.56,5.75,zone4,60.08
1775526922.07,CAM_001,Av. Javier Prado,58,6,16,0,80,0.0546,80,29.67,1.28,zone1,60.01
1775526922.07,CAM_002,Av. Arequipa,191,10,29,1,231,0.0564,231,11.66,6.22,zone2,60.01
1775526922.07,CAM_003,Av. Salaverry,191,10,29,1,231,0.0564,231,11.66,6.22,zone3,60.01
1775526922.07,CAM_004,Av. Petit Thouars,191,10,29,1,231,0.0564,231,11.66,6.22,zone4,60.01
1775526982.10,CAM_001,Av. Javier Prado,19,1,3,0,23,0.0111,23,20.24,0.33,zone1,60.04
1775526982.10,CAM_002,Av. Arequipa,84,3,9,1,97,0.0325,97,5.69,4.27,zone2,60.04
1775526982.10,CAM_003,Av. Salaverry,84,3,9,1,97,0.0325,97,5.69,4.27,zone3,60.04
1775526982.10,CAM_004,Av. Petit Thouars,84,3,9,1,97,0.0325,97,5.69,4.27,zone4,60.04
1775527042.12,CAM_001,Av. Javier Prado,91,3,8,2,104,0.0689,104,28.62,1.87,zone1,60.01
1775527042.12,CAM_002,Av. Arequipa,261,9,20,3,293,0.0702,293,13.39,7.60,zone2,60.01
1775527042.12,CAM_003,Av. Salaverry,261,9,20,3,293,0.0702,293,13.39,7.60,zone3,60.01
1775527042.12,CAM_004,Av. Petit Thouars,261,9,20,3,293,0.0702,293,13.39,7.60,zone4,60.01
1775527102.15,CAM_001,Av. Javier Prado,21,1,3,0,25,0.0167,25,17.99,0.60,zone1,60.03
1775527102.15,CAM_002,Av. Arequipa,146,6,4,0,156,0.0732,156,5.18,6.11,zone2,60.03
1775527102.15,CAM_003,Av. Salaverry,146,6,4,0,156,0.0732,156,5.18,6.11,zone3,60.03
1775527102.15,CAM_004,Av. Petit Thouars,146,6,4,0,156,0.0732,156,5.18,6.11,zone4,60.03
1775527162.18,CAM_001,Av. Javier Prado,71,5,2,0,78,0.1302,78,26.92,2.10,zone1,60.03
1775527162.18,CAM_002,Av. Arequipa,223,9,5,0,237,0.1057,237,13.94,7.39,zone2,60.03
1775527162.18,CAM_003,Av. Salaverry,223,9,5,0,237,0.1057,237,13.94,7.39,zone3,60.03
1775527162.18,CAM_004,Av. Petit Thouars,223,9,5,0,237,0.1057,237,13.94,7.39,zone4,60.03
1775527222.18,CAM_001,Av. Javier Prado,24,5,10,0,39,0.0339,39,36.84,0.73,zone1,60.00
1775527222.18,CAM_002,Av. Arequipa,135,11,14,0,160,0.0435,160,10.92,5.18,zone2,60.00
1775527222.18,CAM_003,Av. Salaverry,135,11,14,0,160,0.0435,160,10.92,5.18,zone3,60.00
1775527222.18,CAM_004,Av. Petit Thouars,135,11,14,0,160,0.0435,160,10.92,5.18,zone4,60.00
1775527282.21,CAM_001,Av. Javier Prado,57,3,10,0,70,0.0859,70,21.02,1.60,zone1,60.03
1775527282.21,CAM_002,Av. Arequipa,201,28,35,2,266,0.1116,266,8.61,7.58,zone2,60.03
1775527282.21,CAM_003,Av. Salaverry,201,28,35,2,266,0.1116,266,8.61,7.58,zone3,60.03
1775527282.21,CAM_004,Av. Petit Thouars,201,28,35,2,266,0.1116,266,8.61,7.58,zone4,60.03
1775527342.23,CAM_001,Av. Javier Prado,58,4,15,1,78,0.0507,78,27.43,1.39,zone1,60.02
1775527342.23,CAM_002,Av. Arequipa,203,12,39,2,256,0.0809,256,12.57,6.23,zone2,60.02
1775527342.23,CAM_003,Av. Salaverry,203,12,39,2,256,0.0809,256,12.57,6.23,zone3,60.02
1775527342.23,CAM_004,Av. Petit Thouars,203,12,39,2,256,0.0809,256,12.57,6.23,zone4,60.02
1775527402.24,CAM_001,Av. Javier Prado,14,0,2,1,17,0.0092,17,15.83,0.31,zone1,60.01
1775527402.24,CAM_002,Av. Arequipa,122,13,7,1,143,0.0324,143,4.69,5.75,zone2,60.01
1775527402.24,CAM_003,Av. Salaverry,122,13,7,1,143,0.0324,143,4.69,5.75,zone3,60.01
1775527402.24,CAM_004,Av. Petit Thouars,122,13,7,1,143,0.0324,143,4.69,5.75,zone4,60.01
1775527462.27,CAM_001,Av. Javier Prado,77,3,7,0,87,0.0923,87,26.76,1.95,zone1,60.03
1775527462.27,CAM_002,Av. Arequipa,237,6,16,0,259,0.0790,259,12.82,7.79,zone2,60.03
1775527462.27,CAM_003,Av. Salaverry,237,6,16,0,259,0.0790,259,12.82,7.79,zone3,60.03
1775527462.27,CAM_004,Av. Petit Thouars,237,6,16,0,259,0.0790,259,12.82,7.79,zone4,60.03
1775527522.28,CAM_001,Av. Javier Prado,7,3,2,0,12,0.0222,12,27.03,0.20,zone1,60.01
1775527522.28,CAM_002,Av. Arequipa,94,12,12,0,118,0.0425,118,4.10,4.67,zone2,60.01
1775527522.28,CAM_003,Av. Salaverry,94,12,12,0,118,0.0425,118,4.10,4.67,zone3,60.01
1775527522.28,CAM_004,Av. Petit Thouars,94,12,12,0,118,0.0425,118,4.10,4.67,zone4,60.01
1775527582.30,CAM_001,Av. Javier Prado,64,3,17,0,84,0.1022,84,15.90,2.29,zone1,60.02
1775527582.30,CAM_002,Av. Arequipa,212,7,47,1,267,0.0875,267,8.16,8.73,zone2,60.02
1775527582.30,CAM_003,Av. Salaverry,212,7,47,1,267,0.0875,267,8.16,8.73,zone3,60.02
1775527582.30,CAM_004,Av. Petit Thouars,212,7,47,1,267,0.0875,267,8.16,8.73,zone4,60.02
1775527642.33,CAM_001,Av. Javier Prado,40,6,16,0,62,0.0489,62,27.52,0.91,zone1,60.03
1775527642.33,CAM_002,Av. Arequipa,144,13,26,0,183,0.0506,183,9.27,5.77,zone2,60.03
1775527642.33,CAM_003,Av. Salaverry,144,13,26,0,183,0.0506,183,9.27,5.77,zone3,60.03
1775527642.33,CAM_004,Av. Petit Thouars,144,13,26,0,183,0.0506,183,9.27,5.77,zone4,60.03
1775527702.35,CAM_001,Av. Javier Prado,54,9,6,0,69,0.0896,69,21.30,1.62,zone1,60.02
1775527702.35,CAM_002,Av. Arequipa,201,9,10,1,221,0.0834,221,8.89,7.66,zone2,60.02
1775527702.35,CAM_003,Av. Salaverry,201,9,10,1,221,0.0834,221,8.89,7.66,zone3,60.02
1775527702.35,CAM_004,Av. Petit Thouars,201,9,10,1,221,0.0834,221,8.89,7.66,zone4,60.02
1775527762.39,CAM_001,Av. Javier Prado,84,10,22,0,116,0.0812,116,24.90,2.02,zone1,60.03
1775527762.39,CAM_002,Av. Arequipa,274,19,58,0,351,0.0925,351,11.90,7.95,zone2,60.03
1775527762.39,CAM_003,Av. Salaverry,274,19,58,0,351,0.0925,351,11.90,7.95,zone3,60.03
1775527762.39,CAM_004,Av. Petit Thouars,274,19,58,0,351,0.0925,351,11.90,7.95,zone4,60.03
1775527822.40,CAM_001,Av. Javier Prado,12,2,6,0,20,0.0133,20,13.90,0.38,zone1,60.01
1775527822.40,CAM_002,Av. Arequipa,131,16,10,0,157,0.0727,157,3.63,7.16,zone2,60.01
1775527822.40,CAM_003,Av. Salaverry,131,16,10,0,157,0.0727,157,3.63,7.16,zone3,60.01
1775527822.40,CAM_004,Av. Petit Thouars,131,16,10,0,157,0.0727,157,3.63,7.16,zone4,60.01
1775527882.42,CAM_001,Av. Javier Prado,80,5,17,0,102,0.0892,102,24.77,2.05,zone1,60.02
1775527882.42,CAM_002,Av. Arequipa,268,2,42,0,312,0.0763,312,10.24,8.70,zone2,60.02
1775527882.42,CAM_003,Av. Salaverry,268,2,42,0,312,0.0763,312,10.24,8.70,zone3,60.02
1775527882.42,CAM_004,Av. Petit Thouars,268,2,42,0,312,0.0763,312,10.24,8.70,zone4,60.02
1775527942.43,CAM_001,Av. Javier Prado,19,0,2,0,21,0.0046,21,22.35,0.20,zone1,60.01
1775527942.43,CAM_002,Av. Arequipa,132,8,7,0,147,0.0273,147,4.63,4.71,zone2,60.01
1775527942.43,CAM_003,Av. Salaverry,132,8,7,0,147,0.0273,147,4.63,4.71,zone3,60.01
1775527942.43,CAM_004,Av. Petit Thouars,132,8,7,0,147,0.0273,147,4.63,4.71,zone4,60.01
1775528002.46,CAM_001,Av. Javier Prado,58,0,4,0,62,0.0402,62,27.51,1.14,zone1,60.03
1775528002.46,CAM_002,Av. Arequipa,197,4,16,6,223,0.0472,223,9.91,6.49,zone2,60.03
1775528002.46,CAM_003,Av. Salaverry,197,4,16,6,223,0.0472,223,9.91,6.49,zone3,60.03
1775528002.46,CAM_004,Av. Petit Thouars,197,4,16,6,223,0.0472,223,9.91,6.49,zone4,60.03
1775528062.49,CAM_001,Av. Javier Prado,20,0,5,0,25,0.0198,25,34.43,0.51,zone1,60.02
1775528062.49,CAM_002,Av. Arequipa,112,3,13,0,128,0.0278,128,8.35,4.58,zone2,60.02
1775528062.49,CAM_003,Av. Salaverry,112,3,13,0,128,0.0278,128,8.35,4.58,zone3,60.02
1775528062.49,CAM_004,Av. Petit Thouars,112,3,13,0,128,0.0278,128,8.35,4.58,zone4,60.02
1775528122.50,CAM_001,Av. Javier Prado,58,0,15,0,73,0.0874,73,16.76,1.99,zone1,60.02
1775528122.50,CAM_002,Av. Arequipa,184,0,17,0,201,0.0845,201,6.29,9.91,zone2,60.02
1775528122.50,CAM_003,Av. Salaverry,184,0,17,0,201,0.0845,201,6.29,9.91,zone3,60.02
1775528122.50,CAM_004,Av. Petit Thouars,184,0,17,0,201,0.0845,201,6.29,9.91,zone4,60.02
1775528182.53,CAM_001,Av. Javier Prado,48,6,11,0,65,0.0642,65,32.98,1.10,zone1,60.03
1775528182.53,CAM_002,Av. Arequipa,180,11,31,1,223,0.0606,223,13.15,5.70,zone2,60.03
1775528182.53,CAM_003,Av. Salaverry,180,11,31,1,223,0.0606,223,13.15,5.70,zone3,60.03
1775528182.53,CAM_004,Av. Petit Thouars,180,11,31,1,223,0.0606,223,13.15,5.70,zone4,60.03
1775528242.54,CAM_001,Av. Javier Prado,14,1,3,0,18,0.0206,18,20.52,0.35,zone1,60.01
1775528242.54,CAM_002,Av. Arequipa,119,5,9,0,133,0.0515,133,3.04,5.92,zone2,60.01
1775528242.54,CAM_003,Av. Salaverry,119,5,9,0,133,0.0515,133,3.04,5.92,zone3,60.01
1775528242.54,CAM_004,Av. Petit Thouars,119,5,9,0,133,0.0515,133,3.04,5.92,zone4,60.01
1775528302.56,CAM_001,Av. Javier Prado,99,5,23,0,127,0.1045,127,26.67,2.35,zone1,60.02
1775528302.56,CAM_002,Av. Arequipa,284,13,40,0,337,0.1007,337,13.60,8.35,zone2,60.02
1775528302.56,CAM_003,Av. Salaverry,284,13,40,0,337,0.1007,337,13.60,8.35,zone3,60.02
1775528302.56,CAM_004,Av. Petit Thouars,284,13,40,0,337,0.1007,337,13.60,8.35,zone4,60.02
1775528362.56,CAM_001,Av. Javier Prado,8,0,0,0,8,0.0510,8,2.98,1.09,zone1,60.00
1775528362.56,CAM_002,Av. Arequipa,90,11,10,3,114,0.0637,114,2.26,6.82,zone2,60.00
1775528362.56,CAM_003,Av. Salaverry,90,11,10,3,114,0.0637,114,2.26,6.82,zone3,60.00
1775528362.56,CAM_004,Av. Petit Thouars,90,11,10,3,114,0.0637,114,2.26,6.82,zone4,60.00
1775528422.58,CAM_001,Av. Javier Prado,88,7,18,1,114,0.1471,114,19.61,2.59,zone1,60.01
1775528422.58,CAM_002,Av. Arequipa,265,7,29,4,305,0.1002,305,11.04,8.76,zone2,60.01
1775528422.58,CAM_003,Av. Salaverry,265,7,29,4,305,0.1002,305,11.04,8.76,zone3,60.01
1775528422.58,CAM_004,Av. Petit Thouars,265,7,29,4,305,0.1002,305,11.04,8.76,zone4,60.01
